peptide_id,gene_id,transcript_id,genome,chromosome,start_pos,end_pos,strand,description,length
KRH77754,GLYMA_01G231900,KRH77754,Glycine_max_v2.0,1,55869607,55872188,1,hypothetical protein,327
KRH75454,GLYMA_01G086500,KRH75454,Glycine_max_v2.0,1,25617180,25621544,-1,hypothetical protein,46
KRH14116,GLYMA_14G007600,KRH14116,Glycine_max_v2.0,14,598976,599134,1,hypothetical protein,52
KRH41781,GLYMA_08G050800,KRH41781,Glycine_max_v2.0,8,3965144,3965754,1,hypothetical protein,68
KRH27658,GLYMA_11G007000,KRH27658,Glycine_max_v2.0,11,497105,497691,-1,hypothetical protein,77
KRH39545,GLYMA_09G204900,KRH39545,Glycine_max_v2.0,9,42893453,42894091,-1,hypothetical protein,212
KRH72963,GLYMA_02G243300,KRH72963,Glycine_max_v2.0,2,43137148,43137878,1,hypothetical protein,71
KRG99389,GLYMA_18G141400,KRG99389,Glycine_max_v2.0,18,21906249,21909563,-1,hypothetical protein,121
KRH40391,GLYMA_09G255900,KRH40391,Glycine_max_v2.0,9,47520474,47520686,1,hypothetical protein,70
KRG89348,GLYMA_20G018100,KRG89348,Glycine_max_v2.0,20,1854160,1856010,-1,hypothetical protein,67
KRH19048,GLYMA_13G098300,KRH19048,Glycine_max_v2.0,13,21350502,21350897,1,hypothetical protein,71
KRH27284,GLYMA_12G226800,KRH27284,Glycine_max_v2.0,12,38672136,38672691,1,hypothetical protein,96
KRH41706,GLYMA_08G045300,KRH41706,Glycine_max_v2.0,8,3588462,3589404,1,hypothetical protein,68
KRH29736,GLYMA_11G135300,KRH29736,Glycine_max_v2.0,11,10300760,10304803,-1,hypothetical protein,768
KRH62461,GLYMA_04G110600,KRH62461,Glycine_max_v2.0,4,12199550,12200299,-1,hypothetical protein,81
KRH01948,GLYMA_17G005400,KRH01948,Glycine_max_v2.0,17,498579,498746,1,hypothetical protein,55
KRH63167,GLYMA_04G159000,KRH63167,Glycine_max_v2.0,4,39104219,39105360,1,hypothetical protein,74
KRH30889,GLYMA_11G212600,KRH30889,Glycine_max_v2.0,11,30544163,30545905,1,hypothetical protein,246
KRH17601,GLYMA_13G002600,KRH17601,Glycine_max_v2.0,13,690313,690564,1,hypothetical protein,83
KRG97797,GLYMA_18G031500,KRG97797,Glycine_max_v2.0,18,2418410,2434122,-1,hypothetical protein,123
KRH31636,GLYMA_10G002000,KRH31636,Glycine_max_v2.0,10,212458,213928,1,hypothetical protein,96
KRH22664,GLYMA_13G315500,KRH22664,Glycine_max_v2.0,13,41052365,41053871,-1,hypothetical protein,58
KRG88501,GLYMA_U0285003,KRG88501,,NA,NA,NA,NA,hypothetical protein,51
KRH34447,GLYMA_10G184200,KRH34447,Glycine_max_v2.0,10,41745763,41746478,1,hypothetical protein,125
KRH27958,GLYMA_11G025400,KRH27958,Glycine_max_v2.0,11,1800452,1801682,1,hypothetical protein,78
KRG94913,GLYMA_19G117500,KRG94913,Glycine_max_v2.0,19,37368279,37371464,1,hypothetical protein,121
KRH63323,GLYMA_04G168200,KRH63323,Glycine_max_v2.0,4,42175994,42176200,1,hypothetical protein,68
KRH28789,GLYMA_11G076400,KRH28789,Glycine_max_v2.0,11,5711664,5712637,1,hypothetical protein,107
KRH66185,GLYMA_03G088700,KRH66185,Glycine_max_v2.0,3,26321639,26321854,-1,hypothetical protein,71
KRH45103,GLYMA_08G251000,KRH45103,Glycine_max_v2.0,8,21993158,21995833,1,hypothetical protein,77
KRG90472,GLYMA_20G093100,KRG90472,Glycine_max_v2.0,20,33646939,33647109,1,hypothetical protein,56
KRH17743,GLYMA_13G011800,KRH17743,Glycine_max_v2.0,13,3101597,3103856,1,hypothetical protein,43
KRH56671,GLYMA_05G012100,KRH56671,Glycine_max_v2.0,5,1106315,1107216,-1,hypothetical protein,47
KRH52640,GLYMA_06G080000,KRH52640,Glycine_max_v2.0,6,6139887,6140362,1,hypothetical protein,66
KRG89063,GLYMA_U021600,KRG89063,,NA,NA,NA,NA,hypothetical protein,47
KRH17487,GLYMA_14G222500,KRH17487,Glycine_max_v2.0,14,48763113,48764813,-1,hypothetical protein,292
KRH31772,GLYMA_10G011200,KRH31772,Glycine_max_v2.0,10,1056842,1057498,1,hypothetical protein,135
KRH72322,GLYMA_02G205200,KRH72322,Glycine_max_v2.0,2,39035339,39037256,1,hypothetical protein,306
KRH63733,GLYMA_04G1942002,KRH63733,Glycine_max_v2.0,4,46583803,46584245,-1,hypothetical protein,40
KRG94717,GLYMA_19G1040001,KRG94717,Glycine_max_v2.0,19,35260344,35261770,1,hypothetical protein,8
KRG94716,GLYMA_19G1040002,KRG94716,Glycine_max_v2.0,19,35259847,35260243,1,hypothetical protein,119
KRH40726,GLYMA_09G274400,KRH40726,Glycine_max_v2.0,9,49036608,49036787,-1,hypothetical protein,59
KRH51924,GLYMA_06G035500,KRH51924,Glycine_max_v2.0,6,2736430,2736738,1,hypothetical protein,102
KRH04153,GLYMA_17G143000,KRH04153,Glycine_max_v2.0,17,11629358,11630443,1,hypothetical protein,94
KRH73393,GLYMA_02G270900,KRH73393,Glycine_max_v2.0,2,45490932,45492000,1,hypothetical protein,264
KRH55121,GLYMA_06G231900,KRH55121,Glycine_max_v2.0,6,36345377,36346940,-1,hypothetical protein,63
KRH35649,GLYMA_10G256000,KRH35649,Glycine_max_v2.0,10,48283986,48285155,1,hypothetical protein,136
KRH63451,GLYMA_04G177400,KRH63451,Glycine_max_v2.0,4,44117887,44120108,1,hypothetical protein,529
KRH52762,GLYMA_06G086500,KRH52762,Glycine_max_v2.0,6,6688200,6689071,1,hypothetical protein,103
KRH56768,GLYMA_05G018600,KRH56768,Glycine_max_v2.0,5,1633411,1634618,-1,hypothetical protein,73
KRH43225,GLYMA_08G138400,KRH43225,Glycine_max_v2.0,8,10607927,10608535,-1,hypothetical protein,78
KRH73394,GLYMA_02G271000,KRH73394,Glycine_max_v2.0,2,45494047,45496574,1,hypothetical protein,459
KRH57572,GLYMA_05G069600,KRH57572,Glycine_max_v2.0,5,7241737,7244196,-1,hypothetical protein,165
KRH20601,GLYMA_13G188500,KRH20601,Glycine_max_v2.0,13,30217690,30217984,1,hypothetical protein,67
KRH03490,GLYMA_17G101200,KRH03490,Glycine_max_v2.0,17,7946441,7947306,1,hypothetical protein,75
KRH17846,GLYMA_13G021100,KRH17846,Glycine_max_v2.0,13,3882967,3883750,1,hypothetical protein,67
KRH36942,GLYMA_09G033300,KRH36942,Glycine_max_v2.0,9,2808024,2808251,1,hypothetical protein,75
KRH74386,GLYMA_01G015800,KRH74386,Glycine_max_v2.0,1,1533147,1534160,-1,hypothetical protein,337
KRH70326,GLYMA_02G083700,KRH70326,Glycine_max_v2.0,2,7285580,7286481,1,hypothetical protein,148
KRH20641,GLYMA_13G191200,KRH20641,Glycine_max_v2.0,13,30463735,30465226,-1,hypothetical protein,362
KRH04292,GLYMA_17G152200,KRH04292,Glycine_max_v2.0,17,12679292,12680040,1,hypothetical protein,77
KRH23038,GLYMA_13G334000,KRH23038,Glycine_max_v2.0,13,42783018,42783696,1,hypothetical protein,113
KRH38059,GLYMA_09G107900,KRH38059,Glycine_max_v2.0,9,20490457,20490606,1,hypothetical protein,49
KRH01724,GLYMA_18G294700,KRH01724,Glycine_max_v2.0,18,57225771,57226725,1,hypothetical protein,258
KRH01082,GLYMA_18G252900,KRH01082,Glycine_max_v2.0,18,53938769,53939073,1,hypothetical protein,73
KRH09134,GLYMA_16G198400,KRH09134,Glycine_max_v2.0,16,35928215,35934135,1,hypothetical protein,289
KRH13624,GLYMA_15G252300,KRH13624,Glycine_max_v2.0,15,48037664,48037825,1,hypothetical protein,53
KRH19182,GLYMA_13G104900,KRH19182,Glycine_max_v2.0,13,21955949,21956969,-1,hypothetical protein,84
KRH63962,GLYMA_04G207400,KRH63962,Glycine_max_v2.0,4,48000601,48001726,-1,hypothetical protein,154
KRH63767,GLYMA_04G195800,KRH63767,Glycine_max_v2.0,4,46771346,46772159,1,hypothetical protein,67
KRH31414,GLYMA_11G246800,KRH31414,Glycine_max_v2.0,11,33979682,33980589,-1,hypothetical protein,80
KRH26194,GLYMA_12G1584001,KRH26194,Glycine_max_v2.0,12,26698462,26698602,-1,hypothetical protein,47
KRH12959,GLYMA_15G207800,KRH12959,Glycine_max_v2.0,15,29754430,29755551,1,hypothetical protein,69
KRG91969,GLYMA_20G183300,KRG91969,Glycine_max_v2.0,20,42126767,42126928,-1,hypothetical protein,53
KRH62877,GLYMA_04G139300,KRH62877,Glycine_max_v2.0,4,22476903,22477255,1,hypothetical protein,85
KRH38942,GLYMA_09G168200,KRH38942,Glycine_max_v2.0,9,39286743,39288271,1,hypothetical protein,135
KRH37208,GLYMA_09G051700,KRH37208,Glycine_max_v2.0,9,4494632,4494790,1,hypothetical protein,52
KRH57850,GLYMA_05G088100,KRH57850,Glycine_max_v2.0,5,18139058,18142145,1,hypothetical protein,331
KRH02602,GLYMA_17G048800,KRH02602,Glycine_max_v2.0,17,3703705,3704667,-1,hypothetical protein,86
KRH13748,GLYMA_15G261500,KRH13748,Glycine_max_v2.0,15,49389257,49390129,-1,hypothetical protein,183
KRH18929,GLYMA_13G090500,KRH18929,Glycine_max_v2.0,13,20533775,20534062,-1,hypothetical protein,67
KRH22190,GLYMA_13G284300,KRH22190,Glycine_max_v2.0,13,38521442,38522084,1,hypothetical protein,73
KRG98453,GLYMA_18G074900,KRG98453,Glycine_max_v2.0,18,7098800,7102031,1,hypothetical protein,337
KRH39094,GLYMA_09G177400,KRH39094,Glycine_max_v2.0,9,40183325,40184535,-1,hypothetical protein,60
KRG99329,GLYMA_18G137500,KRG99329,Glycine_max_v2.0,18,20199831,20202108,-1,hypothetical protein,320
KRH30496,GLYMA_11G187900,KRH30496,Glycine_max_v2.0,11,25969024,25971120,1,hypothetical protein,67
KRH33061,GLYMA_10G096400,KRH33061,Glycine_max_v2.0,10,15218155,15218687,-1,hypothetical protein,75
KRH42802,GLYMA_08G112200,KRH42802,Glycine_max_v2.0,8,8639144,8639167,-1,hypothetical protein,8
KRH26048,GLYMA_12G148300,KRH26048,Glycine_max_v2.0,12,20833943,20835080,-1,hypothetical protein,68
KRH33427,GLYMA_10G122700,KRH33427,Glycine_max_v2.0,10,31670402,31670751,-1,hypothetical protein,56
KRH12859,GLYMA_15G199900,KRH12859,Glycine_max_v2.0,15,24193140,24193517,-1,hypothetical protein,125
KRH62412,GLYMA_04G106700,KRH62412,Glycine_max_v2.0,4,11198537,11198887,1,hypothetical protein,116
KRH13072,GLYMA_15G214200,KRH13072,Glycine_max_v2.0,15,34282752,34283416,1,hypothetical protein,84
KRH38430,GLYMA_09G135600,KRH38430,Glycine_max_v2.0,9,33734121,33735231,1,hypothetical protein,80
KRH65123,GLYMA_03G015200,KRH65123,Glycine_max_v2.0,3,1525539,1529841,1,hypothetical protein,200
KRH75582,GLYMA_01G094500,KRH75582,Glycine_max_v2.0,1,29083873,29085668,1,hypothetical protein,75
KRH29722,GLYMA_11G134100,KRH29722,Glycine_max_v2.0,11,10244757,10245211,1,hypothetical protein,86
KRH08638,GLYMA_16G163000,KRH08638,Glycine_max_v2.0,16,32179002,32179178,-1,hypothetical protein,58
KRH73047,GLYMA_02G248600,KRH73047,Glycine_max_v2.0,2,43601533,43601763,1,hypothetical protein,76
KRH39224,GLYMA_09G186600,KRH39224,Glycine_max_v2.0,9,41131262,41141456,-1,hypothetical protein,391
KRH19451,GLYMA_13G117800,KRH19451,Glycine_max_v2.0,13,23081983,23082378,1,hypothetical protein,131
KRH73087,GLYMA_02G251300,KRH73087,Glycine_max_v2.0,2,43861140,43861580,1,hypothetical protein,136
KRH54832,GLYMA_06G212300,KRH54832,Glycine_max_v2.0,6,21369284,21369408,1,hypothetical protein,40
KRG96916,GLYMA_19G240900,KRG96916,Glycine_max_v2.0,19,48886702,48886899,1,hypothetical protein,65
KRH47646,GLYMA_07G041900,KRH47646,Glycine_max_v2.0,7,3487111,3490344,1,hypothetical protein,218
KRG88526,GLYMA_U008500,KRG88526,,NA,NA,NA,NA,hypothetical protein,69
KRH04778,GLYMA_17G186400,KRH04778,Glycine_max_v2.0,17,23621191,23621397,-1,hypothetical protein,68
KRH33565,GLYMA_10G131900,KRH33565,Glycine_max_v2.0,10,35538465,35539348,1,hypothetical protein,60
KRH31793,GLYMA_10G012800,KRH31793,Glycine_max_v2.0,10,1164016,1165637,1,hypothetical protein,64
KRH59444,GLYMA_05G183800,KRH59444,Glycine_max_v2.0,5,37109693,37114016,-1,hypothetical protein,376
KRH72347,GLYMA_02G206800,KRH72347,Glycine_max_v2.0,2,39172241,39173900,-1,hypothetical protein,177
KRH13215,GLYMA_15G223400,KRH13215,Glycine_max_v2.0,15,40605834,40606325,-1,hypothetical protein,72
KRH22649,GLYMA_13G314300,KRH22649,Glycine_max_v2.0,13,40964940,40965184,1,hypothetical protein,67
KRH75867,GLYMA_01G115300,KRH75867,Glycine_max_v2.0,1,39914172,39915206,-1,hypothetical protein,158
KRH71983,GLYMA_02G183200,KRH71983,Glycine_max_v2.0,2,31599407,31600019,1,hypothetical protein,89
KRH53757,GLYMA_06G144200,KRH53757,Glycine_max_v2.0,6,11744592,11747910,-1,hypothetical protein,432
KRH65402,GLYMA_03G0331002,KRH65402,Glycine_max_v2.0,3,3833718,3833771,-1,hypothetical protein,17
KRH73198,GLYMA_02G257800,KRH73198,Glycine_max_v2.0,2,44430257,44442220,-1,hypothetical protein,1106
KRH14425,GLYMA_14G024800,KRH14425,Glycine_max_v2.0,14,1785084,1786355,-1,hypothetical protein,423
KRH30962,GLYMA_11G217900,KRH30962,Glycine_max_v2.0,11,31248653,31249908,1,hypothetical protein,85
KRH06901,GLYMA_16G053100,KRH06901,Glycine_max_v2.0,16,5146087,5149402,-1,hypothetical protein,158
KRH74858,GLYMA_01G047200,KRH74858,Glycine_max_v2.0,1,5509567,5510429,-1,hypothetical protein,90
KRH05098,GLYMA_17G207200,KRH05098,Glycine_max_v2.0,17,33973311,33973702,-1,hypothetical protein,108
KRG88983,GLYMA_U017700,KRG88983,,NA,NA,NA,NA,hypothetical protein,444
KRH45872,GLYMA_08G298100,KRH45872,Glycine_max_v2.0,8,41521393,41524748,1,hypothetical protein,54
KRH21822,GLYMA_13G260900,KRH21822,Glycine_max_v2.0,13,36493960,36494759,1,hypothetical protein,69
KRH35710,GLYMA_10G260300,KRH35710,Glycine_max_v2.0,10,48585388,48585782,-1,hypothetical protein,95
KRH17730,GLYMA_13G010600,KRH17730,Glycine_max_v2.0,13,2886535,2887559,1,hypothetical protein,104
KRH48808,GLYMA_07G113700,KRH48808,Glycine_max_v2.0,7,11838574,11839123,1,hypothetical protein,90
KRG89032,GLYMA_U020400,KRG89032,,NA,NA,NA,NA,hypothetical protein,388
KRH29965,GLYMA_11G149800,KRH29965,Glycine_max_v2.0,11,11648485,11649527,1,hypothetical protein,96
KRH76827,GLYMA_01G1765002,KRH76827,Glycine_max_v2.0,1,51315076,51315160,-1,hypothetical protein,27
KRH02153,GLYMA_17G019900,KRH02153,Glycine_max_v2.0,17,1482020,1488045,1,hypothetical protein,627
KRH14327,GLYMA_14G019300,KRH14327,Glycine_max_v2.0,14,1383783,1388609,1,hypothetical protein,82
KRH53898,GLYMA_06G153400,KRH53898,Glycine_max_v2.0,6,12526840,12528790,-1,hypothetical protein,154
KRH57632,GLYMA_05G073900,KRH57632,Glycine_max_v2.0,5,8417924,8418760,1,hypothetical protein,111
KRH06985,GLYMA_16G059600,KRH06985,Glycine_max_v2.0,16,5815769,5818052,-1,hypothetical protein,78
KRH02193,GLYMA_17G022600,KRH02193,Glycine_max_v2.0,17,1654325,1654832,1,hypothetical protein,84
KRH70180,GLYMA_02G073300,KRH70180,Glycine_max_v2.0,2,6408519,6409885,1,hypothetical protein,119
KRH00762,GLYMA_18G233300,KRH00762,Glycine_max_v2.0,18,52174831,52175289,1,hypothetical protein,80
KRG94108,GLYMA_19G062900,KRG94108,Glycine_max_v2.0,19,13447611,13447910,-1,hypothetical protein,99
KRH41029,GLYMA_08G006000,KRH41029,Glycine_max_v2.0,8,485142,487257,1,hypothetical protein,88
KRH35816,GLYMA_10G266800,KRH35816,Glycine_max_v2.0,10,49006761,49007494,1,hypothetical protein,82
KRH26485,GLYMA_12G175900,KRH26485,Glycine_max_v2.0,12,33376172,33377697,1,hypothetical protein,69
KRG88509,GLYMA_U026900,KRG88509,,NA,NA,NA,NA,hypothetical protein,307
KRH10409,GLYMA_15G045400,KRH10409,Glycine_max_v2.0,15,3632569,3633207,1,hypothetical protein,86
KRH41278,GLYMA_08G020700,KRH41278,Glycine_max_v2.0,8,1675927,1676447,-1,hypothetical protein,139
KRH67300,GLYMA_03G159300,KRH67300,Glycine_max_v2.0,3,37450779,37451902,1,hypothetical protein,86
KRH74368,GLYMA_01G0148001,KRH74368,Glycine_max_v2.0,1,1463543,1464612,1,hypothetical protein,63
KRH76135,GLYMA_01G133700,KRH76135,Glycine_max_v2.0,1,45397066,45397988,-1,hypothetical protein,97
KRH20585,GLYMA_13G187300,KRH20585,Glycine_max_v2.0,13,30114102,30118142,1,hypothetical protein,327
KRG94043,GLYMA_19G057400,KRG94043,Glycine_max_v2.0,19,10953682,10955839,1,hypothetical protein,111
KRG92931,GLYMA_20G238300,KRG92931,Glycine_max_v2.0,20,46997056,46997755,1,hypothetical protein,59
KRH39883,GLYMA_09G225800,KRH39883,Glycine_max_v2.0,9,45077810,45078680,1,hypothetical protein,76
KRH52047,GLYMA_06G043500,KRH52047,Glycine_max_v2.0,6,3321984,3325357,1,hypothetical protein,62
KRG90878,GLYMA_20G119200,KRG90878,Glycine_max_v2.0,20,36204558,36205470,-1,hypothetical protein,133
KRG92970,GLYMA_20G241000,KRG92970,Glycine_max_v2.0,20,47219976,47220690,-1,hypothetical protein,69
KRH07165,GLYMA_16G071500,KRH07165,Glycine_max_v2.0,16,7165961,7193294,1,hypothetical protein,4392
KRH46350,GLYMA_08G328100,KRH46350,Glycine_max_v2.0,8,44596465,44597406,-1,hypothetical protein,244
KRH53358,GLYMA_06G120800,KRH53358,Glycine_max_v2.0,6,9840541,9840578,-1,hypothetical protein,12
KRH15527,GLYMA_14G094300,KRH15527,Glycine_max_v2.0,14,8771316,8772515,1,hypothetical protein,90
KRH04365,GLYMA_17G157500,KRH04365,Glycine_max_v2.0,17,13461877,13464634,1,hypothetical protein,112
KRH65608,GLYMA_03G049400,KRH65608,Glycine_max_v2.0,3,6387223,6394974,-1,hypothetical protein,157
KRH60833,GLYMA_04G012400,KRH60833,Glycine_max_v2.0,4,917863,919530,1,hypothetical protein,210
KRG97332,GLYMA_18G001400,KRG97332,Glycine_max_v2.0,18,134883,137559,1,hypothetical protein,730
KRH04407,GLYMA_17G160200,KRH04407,Glycine_max_v2.0,17,13897831,13899340,1,hypothetical protein,101
KRG91019,GLYMA_20G128400,KRG91019,Glycine_max_v2.0,20,36999228,36999443,1,hypothetical protein,71
KRH22034,GLYMA_13G273800,KRH22034,Glycine_max_v2.0,13,37533710,37536736,-1,hypothetical protein,222
KRH63942,GLYMA_04G206200,KRH63942,Glycine_max_v2.0,4,47875461,47875610,1,hypothetical protein,49
KRH75277,GLYMA_01G074800,KRH75277,Glycine_max_v2.0,1,16554975,16558858,-1,hypothetical protein,236
KRH66760,GLYMA_03G126700,KRH66760,Glycine_max_v2.0,3,34076454,34078569,-1,hypothetical protein,334
KRH21718,GLYMA_13G2552001,KRH21718,Glycine_max_v2.0,13,36096325,36096897,-1,hypothetical protein,60
KRH40926,GLYMA_09G286100,KRH40926,Glycine_max_v2.0,9,50157378,50159027,1,hypothetical protein,549
KRH57825,GLYMA_05G086800,KRH57825,Glycine_max_v2.0,5,17037609,17038234,-1,hypothetical protein,102
KRH62863,GLYMA_04G138100,KRH62863,Glycine_max_v2.0,4,21308412,21308618,-1,hypothetical protein,68
KRH72717,GLYMA_02G229000,KRH72717,Glycine_max_v2.0,2,41645477,41645829,1,hypothetical protein,102
KRG92399,GLYMA_20G2085005,KRG92399,Glycine_max_v2.0,20,44489509,44489614,-1,hypothetical protein,33
KRH65745,GLYMA_03G058600,KRH65745,Glycine_max_v2.0,3,8371431,8372409,1,hypothetical protein,196
KRG96559,GLYMA_19G218600,KRG96559,Glycine_max_v2.0,19,47110760,47111024,1,hypothetical protein,72
KRH67680,GLYMA_03G180400,KRH67680,Glycine_max_v2.0,3,39238718,39238849,1,hypothetical protein,43
KRH42401,GLYMA_08G087500,KRH42401,Glycine_max_v2.0,8,6620369,6625118,-1,hypothetical protein,230
KRH17813,GLYMA_13G0181002,KRH17813,Glycine_max_v2.0,13,3590697,3590902,-1,hypothetical protein,67
KRH37190,GLYMA_09G050500,KRH37190,Glycine_max_v2.0,9,4380489,4383516,-1,hypothetical protein,642
KRG96199,GLYMA_19G195000,KRG96199,Glycine_max_v2.0,19,45239610,45240279,1,hypothetical protein,118
KRH18861,GLYMA_13G086600,KRH18861,Glycine_max_v2.0,13,19873777,19874025,1,hypothetical protein,82
KRH65786,GLYMA_03G061300,KRH65786,Glycine_max_v2.0,3,9208539,9210992,1,hypothetical protein,257
KRH54663,GLYMA_06G201800,KRH54663,Glycine_max_v2.0,6,18630991,18635241,-1,hypothetical protein,101
KRG90164,GLYMA_20G072200,KRG90164,Glycine_max_v2.0,20,25598946,25599465,1,hypothetical protein,129
KRH02740,GLYMA_17G056800,KRH02740,Glycine_max_v2.0,17,4300872,4301580,1,hypothetical protein,99
KRH73712,GLYMA_02G289200,KRH73712,Glycine_max_v2.0,2,46909328,46911780,1,hypothetical protein,290
KRH69081,GLYMA_02G002600,KRH69081,Glycine_max_v2.0,2,313830,315294,1,hypothetical protein,77
KRH48282,GLYMA_07G079800,KRH48282,Glycine_max_v2.0,7,7259786,7263265,1,hypothetical protein,80
KRH53587,GLYMA_06G133700,KRH53587,Glycine_max_v2.0,6,10995438,10999422,-1,hypothetical protein,361
KRG89509,GLYMA_20G027700,KRG89509,Glycine_max_v2.0,20,3148397,3151820,-1,hypothetical protein,90
KRH31522,GLYMA_11G252000,KRH31522,Glycine_max_v2.0,11,34324240,34324723,1,hypothetical protein,69
KRH48319,GLYMA_07G082500,KRH48319,Glycine_max_v2.0,7,7568946,7570260,-1,hypothetical protein,334
KRH25114,GLYMA_12G081600,KRH25114,Glycine_max_v2.0,12,6457418,6457513,-1,hypothetical protein,31
KRH62216,GLYMA_04G093900,KRH62216,Glycine_max_v2.0,4,8354579,8354779,-1,hypothetical protein,66
KRH68088,GLYMA_03G207700,KRH68088,Glycine_max_v2.0,3,41505547,41506905,1,hypothetical protein,65
KRH47386,GLYMA_07G026000,KRH47386,Glycine_max_v2.0,7,2042360,2043520,1,hypothetical protein,386
KRH67926,GLYMA_03G196200,KRH67926,Glycine_max_v2.0,3,40592311,40592487,1,hypothetical protein,58
KRH61318,GLYMA_04G040100,KRH61318,Glycine_max_v2.0,4,3216960,3224443,1,hypothetical protein,63
KRH43774,GLYMA_08G171200,KRH43774,Glycine_max_v2.0,8,13618315,13618873,1,hypothetical protein,79
KRH70019,GLYMA_02G062800,KRH70019,Glycine_max_v2.0,2,5663668,5670471,1,hypothetical protein,695
KRH62542,GLYMA_04G114700,KRH62542,Glycine_max_v2.0,4,12999033,12999361,1,hypothetical protein,76
KRH51697,GLYMA_06G023800,KRH51697,Glycine_max_v2.0,6,1785513,1785680,1,hypothetical protein,55
KRH65256,GLYMA_03G023200,KRH65256,Glycine_max_v2.0,3,2450836,2450985,-1,hypothetical protein,49
KRH11098,GLYMA_15G088800,KRH11098,Glycine_max_v2.0,15,6836966,6838087,-1,hypothetical protein,65
KRH11369,GLYMA_15G103100,KRH11369,Glycine_max_v2.0,15,8052549,8055002,-1,hypothetical protein,716
KRG96820,GLYMA_19G234200,KRG96820,Glycine_max_v2.0,19,48388173,48393035,1,hypothetical protein,427
KRH27915,GLYMA_11G023000,KRH27915,Glycine_max_v2.0,11,1657187,1657582,1,hypothetical protein,68
KRH15207,GLYMA_14G074600,KRH15207,Glycine_max_v2.0,14,6243997,6245985,1,hypothetical protein,132
KRH43885,GLYMA_08G177700,KRH43885,Glycine_max_v2.0,8,14238958,14240694,-1,hypothetical protein,57
KRG97864,GLYMA_18G035600,KRG97864,Glycine_max_v2.0,18,2763292,2764795,-1,hypothetical protein,64
KRH28754,GLYMA_11G074000,KRH28754,Glycine_max_v2.0,11,5526946,5527152,1,hypothetical protein,68
KRH72056,GLYMA_02G188500,KRH72056,Glycine_max_v2.0,2,35064221,35065567,-1,hypothetical protein,80
KRH22374,GLYMA_13G296000,KRH22374,Glycine_max_v2.0,13,39520984,39522450,-1,hypothetical protein,203
KRH05927,GLYMA_17G257000,KRH05927,Glycine_max_v2.0,17,41105164,41106091,1,hypothetical protein,77
KRH62685,GLYMA_04G123900,KRH62685,Glycine_max_v2.0,4,16016167,16026723,-1,hypothetical protein,1053
KRH72467,GLYMA_02G214800,KRH72467,Glycine_max_v2.0,2,40086434,40087483,1,hypothetical protein,71
